Objects
100
,,Global Angle (Quaternion) nb01b:nb01b,,,,,,,Global Angle (Quaternion) nb02b:nb02b,,,,,,,Global Angle (Quaternion) nb04:ID,,,,,,,Global Angle (Quaternion) nb05:ID,,,,,,,Global Angle (Quaternion) nb08:ID,,,,,,,Global Angle (Quaternion) nb10b:nb10b,,,,,,,Global Angle (Quaternion) nb15b:nb15b,,,,,,,Global Angle (Quaternion) nb17b:nb17b,,,,,,,Global Angle (Quaternion) nb19:ID,,,,,,,Global Angle (Quaternion) nb20:ID,,,,,,,
Frame,Sub Frame,RX,RY,RZ,RW,TX,TY,TZ,RX,RY,RZ,RW,TX,TY,TZ,RX,RY,RZ,RW,TX,TY,TZ,RX,RY,RZ,RW,TX,TY,TZ,RX,RY,RZ,RW,TX,TY,TZ,RX,RY,RZ,RW,TX,TY,TZ,RX,RY,RZ,RW,TX,TY,TZ,RX,RY,RZ,RW,TX,TY,TZ,RX,RY,RZ,RW,TX,TY,TZ,RX,RY,RZ,RW,TX,TY,TZ
,,,,,,mm,mm,mm,,,,,mm,mm,mm,,,,,mm,mm,mm,,,,,mm,mm,mm,,,,,mm,mm,mm,,,,,mm,mm,mm,,,,,mm,mm,mm,,,,,mm,mm,mm,,,,,mm,mm,mm,,,,,mm,mm,mm
2178,0,-0.129115,-0.40161,-0.348112,0.837172,-40.5221,-5354.27,1631.36,-0.24132,-0.526436,-0.217507,0.785697,-190.856,-5649.98,1680.79,-0.392179,-0.178835,-0.375698,0.820405,718.268,-5578.54,1647.21,,,,,,,,-0.128585,-0.407567,-0.602252,0.674275,392.087,-5945.7,1680.56,-0.024813,-0.312868,-0.287698,0.904836,-98.6808,-5466.22,1655.13,-0.143056,-0.402366,-0.446191,0.786479,-316.69,-5907.73,1711.51,0.658547,-0.696957,0.120039,0.257211,28.9476,-6032.01,1679.72,-0.192721,-0.167903,-0.731954,0.631594,-399.661,-6179.17,1731.21,-0.18355,-0.323466,-0.462624,0.804772,564.381,-5802.63,1707.52
2179,0,-0.129389,-0.402338,-0.346611,0.837403,-40.6786,-5354.25,1631.33,-0.238519,-0.533912,-0.218738,0.781154,-191.078,-5650.09,1680.67,-0.392077,-0.17998,-0.375265,0.820402,718.224,-5578.5,1647.19,,,,,,,,-0.129154,-0.406331,-0.602465,0.674722,392.182,-5945.75,1680.58,-0.0252207,-0.313234,-0.287836,0.904654,-98.7339,-5466.08,1655.17,-0.143941,-0.402548,-0.444157,0.787376,-316.699,-5907.76,1711.49,0.659108,-0.695347,0.120636,0.25984,29.151,-6031.77,1679.51,-0.191236,-0.166438,-0.732465,0.63184,-399.619,-6179.19,1731.24,-0.183574,-0.323011,-0.462182,0.805203,564.428,-5802.65,1707.63
2180,0,-0.133206,-0.395242,-0.346741,0.840125,-40.4216,-5354.48,1631.33,-0.238518,-0.535008,-0.220776,0.779829,-191.388,-5650.14,1680.64,-0.392482,-0.179129,-0.374514,0.820738,718.263,-5578.48,1647.19,,,,,,,,-0.130903,-0.405378,-0.601856,0.675501,392.287,-5945.75,1680.57,-0.0236591,-0.314736,-0.285742,0.904839,-98.8884,-5465.83,1655.25,-0.143967,-0.401895,-0.444101,0.787736,-316.762,-5907.79,1711.47,0.65918,-0.693421,0.115136,0.267195,29.5993,-6031.58,1679.28,-0.191237,-0.167128,-0.733895,0.629996,-399.63,-6179.23,1731.16,-0.184606,-0.321712,-0.462067,0.805553,564.484,-5802.64,1707.68
2181,0,-0.133232,-0.394128,-0.349204,0.839624,-40.4772,-5354.47,1631.2,-0.235846,-0.540832,-0.220724,0.776633,-191.697,-5650.19,1680.68,-0.392606,-0.180495,-0.373766,0.82072,718.219,-5578.45,1647.16,,,,,,,,-0.131443,-0.403277,-0.601643,0.676843,392.318,-5945.85,1680.56,-0.0238298,-0.313966,-0.284393,0.905526,-98.9402,-5465.73,1655.21,-0.14305,-0.401658,-0.445516,0.787225,-316.751,-5907.82,1711.38,0.65973,-0.69242,0.117186,0.26754,29.2697,-6031.77,1679.36,-0.190616,-0.167301,-0.734355,0.629602,-399.677,-6179.29,1731.1,-0.185035,-0.321394,-0.462183,0.805515,564.466,-5802.61,1707.69
2182,0,-0.132703,-0.392411,-0.351136,0.839706,-40.4813,-5354.44,1631.14,-0.238475,-0.534248,-0.226371,0.778759,-192.272,-5650.79,1679.96,-0.39235,-0.179385,-0.374722,0.82065,718.22,-5578.42,1647.16,,,,,,,,-0.131692,-0.402494,-0.602709,0.676312,392.309,-5945.87,1680.55,-0.0201452,-0.32104,-0.281739,0.903964,-99.2718,-5465.81,1655.07,-0.137752,-0.398453,-0.450042,0.787224,-316.988,-5907.47,1711.48,0.660126,-0.689845,0.113895,0.274545,29.8636,-6031.46,1679.08,-0.190107,-0.167405,-0.734158,0.629959,-399.731,-6179.33,1731.05,-0.185625,-0.320627,-0.462012,0.805783,564.463,-5802.6,1707.68
2183,0,-0.129889,-0.397515,-0.349525,0.838417,-40.4654,-5354.68,1631.14,-0.256107,-0.4965,-0.226572,0.797849,-190.686,-5651.13,1680.66,-0.393381,-0.179102,-0.37322,0.820902,718.253,-5578.39,1647.19,,,,,,,,-0.131283,-0.402229,-0.603688,0.675676,392.315,-5945.92,1680.57,-0.0213335,-0.317879,-0.277384,0.906397,-99.1047,-5465.82,1654.86,-0.136616,-0.398475,-0.452546,0.785974,-316.959,-5907.47,1711.5,0.661409,-0.690377,0.127333,0.264015,28.7266,-6031.55,1679.34,-0.188152,-0.166271,-0.734045,0.630976,-399.768,-6179.42,1731.04,-0.186355,-0.320121,-0.462233,0.805689,564.46,-5802.55,1707.74
2184,0,-0.133689,-0.390353,-0.346678,0.842358,-40.2715,-5354.91,1630.9,-0.248979,-0.520936,-0.252177,0.776558,-191.442,-5651.36,1679.97,-0.39365,-0.178012,-0.371774,0.821666,718.313,-5578.43,1647.26,,,,,,,,-0.134331,-0.402045,-0.605736,0.673349,392.254,-5945.73,1680.64,-0.0153684,-0.312144,-0.278957,0.908027,-98.1707,-5465.13,1655.21,-0.140539,-0.401472,-0.456068,0.78171,-316.725,-5907.43,1711.23,0.661513,-0.688551,0.119155,0.272214,29.3844,-6031.5,1678.99,-0.188652,-0.167199,-0.735551,0.628824,-399.791,-6179.45,1730.98,-0.187441,-0.318367,-0.461253,0.806693,564.585,-5802.59,1707.83
2185,0,-0.135056,-0.387839,-0.345306,0.843863,-40.2207,-5354.95,1630.9,-0.247129,-0.523262,-0.250509,0.776124,-191.974,-5651.11,1680.18,-0.392927,-0.180318,-0.373853,0.820565,718.103,-5578.36,1647.18,,,,,,,,-0.13151,-0.401497,-0.605185,0.674726,392.27,-5945.94,1680.61,-0.0226878,-0.303672,-0.284991,0.908872,-98.5025,-5465.54,1654.58,-0.137505,-0.399782,-0.455304,0.783559,-316.935,-5907.33,1711.54,0.661549,-0.68651,0.111367,0.280454,29.7578,-6031.46,1679.01,-0.189205,-0.168716,-0.73633,0.62734,-399.871,-6179.37,1730.93,-0.188357,-0.31677,-0.460327,0.807637,564.681,-5802.58,1707.93
2186,0,-0.136519,-0.385483,-0.344049,0.84522,-40.1635,-5355.03,1630.89,-0.252644,-0.517626,-0.249137,0.778566,-191.624,-5651.66,1680.23,-0.392939,-0.178489,-0.373936,0.820921,718.105,-5578.35,1647.19,,,,,,,,-0.131115,-0.402094,-0.607121,0.672706,392.07,-5945.85,1680.65,-0.0245988,-0.304519,-0.284842,0.908586,-98.4167,-5465.56,1654.55,-0.135936,-0.398844,-0.452471,0.785949,-316.958,-5907.44,1711.55,0.662037,-0.68459,0.110268,0.284404,30.008,-6031.38,1679.11,-0.190247,-0.168191,-0.735381,0.628278,-399.895,-6179.43,1730.98,-0.18952,-0.315328,-0.459205,0.808567,564.77,-5802.6,1707.98
2187,0,-0.137907,-0.385792,-0.341498,0.845887,-40.1847,-5355.06,1630.88,-0.249009,-0.529427,-0.247049,0.772443,-192.106,-5651.31,1680.51,-0.392717,-0.179851,-0.374377,0.82053,718.072,-5578.32,1647.21,,,,,,,,-0.129344,-0.401727,-0.607197,0.673199,392.19,-5945.97,1680.63,-0.0234411,-0.306795,-0.281709,0.908827,-98.3027,-5465.53,1654.64,-0.139439,-0.400647,-0.455938,0.782406,-316.979,-5907.58,1711.41,0.662649,-0.683397,0.112398,0.28501,29.9664,-6031.32,1679.3,-0.190444,-0.168551,-0.736188,0.627175,-399.914,-6179.41,1730.97,-0.190317,-0.314325,-0.45786,0.809533,564.818,-5802.59,1708.01
2188,0,-0.138776,-0.386593,-0.340024,0.845973,-40.2463,-5355.07,1630.95,-0.247221,-0.534543,-0.240753,0.771482,-191.568,-5651.54,1680.94,-0.393228,-0.179548,-0.372547,0.821184,718.061,-5578.27,1647.28,,,,,,,,-0.132049,-0.402236,-0.606934,0.672607,392.074,-5945.8,1680.72,-0.0269812,-0.305762,-0.28256,0.908813,-98.3931,-5465.65,1654.65,-0.137652,-0.400327,-0.458551,0.781358,-317.013,-5907.69,1711.36,0.663229,-0.686698,0.121662,0.271608,29.4216,-6031.57,1679.7,-0.189609,-0.167358,-0.735483,0.628574,-399.864,-6179.55,1730.96,-0.190948,-0.313705,-0.455832,0.810768,564.895,-5802.57,1708.01
2189,0,-0.138462,-0.387939,-0.338442,0.846043,-40.2478,-5355.05,1630.99,-0.252444,-0.524915,-0.239943,0.776636,-191.589,-5651.35,1681.47,-0.392934,-0.179188,-0.37332,0.821052,718.168,-5578.16,1647.39,,,,,,,,-0.132107,-0.401626,-0.607983,0.672013,392.101,-5945.78,1680.78,-0.0319683,-0.30299,-0.28715,0.908141,-98.1209,-5465,1655.22,-0.135674,-0.399021,-0.4562,0.783745,-317.182,-5907.54,1711.54,0.660808,-0.692202,0.123662,0.26248,28.853,-6031.58,1680.05,-0.190568,-0.168524,-0.735766,0.62764,-399.89,-6179.41,1730.97,-0.191884,-0.315402,-0.452619,0.811688,564.879,-5802.47,1707.94
2190,0,-0.139061,-0.389775,-0.337271,0.845568,-40.212,-5355.09,1631.11,-0.259531,-0.512795,-0.24173,0.781826,-191.445,-5651.72,1681.49,-0.392327,-0.181463,-0.37235,0.821284,718.155,-5577.97,1647.48,,,,,,,,-0.132039,-0.400581,-0.608723,0.67198,391.997,-5945.83,1680.8,-0.0274002,-0.318753,-0.285726,0.903331,-98.6867,-5465.59,1655.03,-0.138781,-0.400568,-0.458251,0.781211,-317.165,-5907.71,1711.44,0.656686,-0.695096,0.125183,0.26445,28.9892,-6031.26,1680.21,-0.18981,-0.167379,-0.735888,0.628033,-399.805,-6179.52,1730.99,-0.193617,-0.317309,-0.449256,0.812402,564.801,-5802.45,1707.86
2191,0,-0.139214,-0.39076,-0.338693,0.844519,-40.2931,-5355.09,1631.1,-0.259106,-0.515567,-0.243527,0.779583,-191.73,-5651.73,1681.41,-0.392259,-0.182324,-0.371007,0.821733,718.201,-5577.83,1647.63,,,,,,,,-0.132205,-0.400065,-0.608784,0.672199,391.957,-5945.87,1680.82,-0.0246702,-0.320684,-0.282764,0.903658,-99.0696,-5465.6,1655.12,-0.13876,-0.400507,-0.458565,0.781062,-317.179,-5907.73,1711.45,0.656098,-0.694633,0.121541,0.268791,28.8986,-6031.22,1680.18,-0.190864,-0.168942,-0.736257,0.626861,-399.83,-6179.38,1731.01,-0.194498,-0.317617,-0.446691,0.813484,564.888,-5802.55,1707.9
2192,0,-0.138575,-0.389009,-0.338059,0.845686,-40.2187,-5355.09,1631.18,-0.256652,-0.522126,-0.24515,0.77551,-192.505,-5651.96,1680.87,-0.392572,-0.183181,-0.369971,0.82186,718.133,-5577.7,1647.76,,,,,,,,-0.132963,-0.398943,-0.608884,0.672625,391.916,-5945.87,1680.92,-0.0220773,-0.32181,-0.279715,0.904274,-99.3629,-5465.66,1655.33,-0.138434,-0.400353,-0.458266,0.781374,-317.165,-5907.76,1711.44,0.655997,-0.696289,0.124795,0.263201,28.5174,-6031.39,1680.11,-0.18984,-0.168936,-0.736134,0.627318,-399.859,-6179.42,1731.05,-0.195003,-0.319404,-0.443912,0.814184,564.713,-5802.58,1707.81
2193,0,-0.138437,-0.389746,-0.335069,0.846559,-40.0723,-5355.05,1631.2,-0.256088,-0.524632,-0.247197,0.773352,-192.404,-5651.94,1680.98,-0.393085,-0.184181,-0.369157,0.821757,717.95,-5577.68,1647.8,,,,,,,,-0.133936,-0.398556,-0.60912,0.672448,391.823,-5945.88,1681.01,-0.0205059,-0.320086,-0.27664,0.905867,-99.5094,-5465.78,1655.41,-0.138506,-0.401835,-0.455768,0.782062,-317.013,-5907.9,1711.39,0.655913,-0.697146,0.128973,0.259097,28.7877,-6031.34,1680.14,-0.191125,-0.168582,-0.736315,0.62681,-399.744,-6179.35,1731.05,-0.193652,-0.317153,-0.441762,0.816553,564.799,-5802.85,1707.86
2194,0,-0.137823,-0.389182,-0.332906,0.847771,-40.0206,-5354.95,1631.23,-0.250012,-0.535764,-0.249795,0.766846,-192.108,-5651.37,1681.61,-0.393108,-0.196061,-0.370217,0.818514,716.117,-5577.41,1646.66,,,,,,,,-0.135389,-0.394607,-0.608132,0.675375,391.898,-5946.07,1681.25,-0.0230225,-0.313299,-0.277032,0.908057,-99.3174,-5465.82,1655.68,-0.135816,-0.398293,-0.455167,0.784691,-317.217,-5907.58,1711.56,0.655172,-0.697413,0.130494,0.259492,28.6564,-6031.2,1680.22,-0.19052,-0.16724,-0.734822,0.629102,-399.703,-6179.48,1731.06,-0.197168,-0.320508,-0.440132,0.815281,564.644,-5802.66,1707.72
2195,0,-0.136488,-0.396024,-0.333805,0.844459,-40.6345,-5354.35,1630.93,-0.242877,-0.549123,-0.250453,0.75944,-193.112,-5651.46,1680.89,-0.397159,-0.181451,-0.365076,0.822229,717.512,-5577.7,1647.75,,,,,,,,-0.134494,-0.393791,-0.60876,0.675464,391.695,-5945.94,1681.17,-0.0256267,-0.313179,-0.28024,0.907044,-99.3868,-5465.73,1655.68,-0.13564,-0.398019,-0.454248,0.785393,-317.189,-5907.68,1711.56,0.654936,-0.695899,0.122325,0.267991,28.4642,-6031.12,1680.08,-0.190255,-0.16743,-0.734993,0.628932,-399.703,-6179.48,1731.08,-0.198064,-0.315132,-0.441802,0.816255,564.893,-5802.67,1708.01
2196,0,-0.135413,-0.396867,-0.337373,0.842817,-40.7231,-5354.2,1630.91,-0.259325,-0.516226,-0.250491,0.776863,-191.506,-5651.65,1681.63,-0.397103,-0.182715,-0.367563,0.820866,717.308,-5577.77,1647.57,,,,,,,,-0.14162,-0.393639,-0.594404,0.686787,393.44,-5946.37,1681.27,-0.0270547,-0.314036,-0.282209,0.906095,-99.4292,-5465.75,1655.65,-0.134983,-0.396914,-0.455392,0.785403,-317.174,-5907.66,1711.52,0.654634,-0.696983,0.125077,0.264623,28.8156,-6031.16,1680.15,-0.199339,-0.165045,-0.735037,0.626693,-399.046,-6179.12,1731.04,-0.169042,-0.301811,-0.512957,0.785627,564.214,-5802.76,1707.1
2197,0,-0.134046,-0.397722,-0.333497,0.844173,-40.4899,-5354.76,1631.06,-0.253021,-0.529561,-0.252321,0.769337,-191.964,-5651.21,1681.69,-0.398488,-0.181358,-0.367964,0.820316,717.083,-5577.74,1647.44,,,,,,,,-0.139421,-0.388723,-0.597996,0.686919,393.481,-5946.49,1681.54,-0.0289309,-0.315029,-0.282472,0.90561,-99.4948,-5465.73,1655.62,-0.13483,-0.396479,-0.455586,0.785536,-317.118,-5907.68,1711.47,0.653687,-0.698329,0.12577,0.263081,28.728,-6031.03,1680.18,-0.191802,-0.167597,-0.735966,0.627277,-399.503,-6179.3,1731.07,-0.162889,-0.312334,-0.510101,0.784672,563.557,-5802.55,1706.94
2198,0,-0.134481,-0.39963,-0.331443,0.844012,-40.6409,-5354.79,1631.09,-0.250333,-0.533942,-0.251506,0.767453,-192.285,-5651.18,1681.61,-0.399582,-0.181112,-0.368941,0.819399,716.94,-5577.71,1647.42,,,,,,,,-0.136547,-0.384481,-0.601625,0.686714,393.495,-5946.58,1681.71,-0.0265237,-0.319129,-0.280723,0.904792,-99.7052,-5465.84,1655.52,-0.13419,-0.395695,-0.455031,0.786362,-317.054,-5907.71,1711.45,0.652459,-0.700318,0.132122,0.257674,28.4474,-6030.82,1680.36,-0.192039,-0.16714,-0.735286,0.628124,-399.536,-6179.3,1731.11,-0.16012,-0.315784,-0.509256,0.784411,563.497,-5802.66,1706.79
2199,0,-0.137405,-0.40072,-0.330658,0.843332,-41.0396,-5354.94,1630.93,-0.242653,-0.547038,-0.251693,0.760605,-193.407,-5651.34,1680.84,-0.401648,-0.180332,-0.371118,0.817576,717.045,-5577.45,1647.69,,,,,,,,-0.122924,-0.383571,-0.634382,0.65979,393.664,-5945.93,1681.25,-0.0256067,-0.317217,-0.279048,0.906008,-99.7787,-5465.9,1655.4,-0.134416,-0.395385,-0.454928,0.786539,-317.039,-5907.75,1711.4,0.651707,-0.698328,0.121988,0.269695,28.1028,-6030.65,1680.18,-0.192837,-0.167207,-0.734318,0.628994,-399.537,-6179.27,1731.14,-0.161198,-0.319092,-0.50542,0.785332,563.296,-5802.48,1706.66
2200,0,-0.142827,-0.38721,-0.334685,0.847145,-40.7812,-5355.11,1631.11,-0.260306,-0.511862,-0.251319,0.779151,-191.428,-5651.5,1681.88,-0.401507,-0.183864,-0.373524,0.815761,716.531,-5577.38,1647.61,,,,,,,,-0.128753,-0.371254,-0.628321,0.67142,393.787,-5946.47,1682.13,-0.0236521,-0.313905,-0.279361,0.907117,-99.8387,-5466.03,1655.3,-0.135128,-0.395698,-0.45449,0.786513,-317.035,-5907.8,1711.41,0.651388,-0.699587,0.125317,0.265645,28.7448,-6030.84,1680.26,-0.192853,-0.167394,-0.734651,0.62855,-399.538,-6179.2,1731.24,-0.161031,-0.320017,-0.50307,0.786498,563.381,-5802.61,1706.71
2201,0,-0.142198,-0.383709,-0.33796,0.847543,-40.7787,-5355.25,1630.87,-0.255488,-0.523865,-0.252766,0.77227,-192.22,-5650.96,1681.91,-0.4023,-0.187684,-0.377115,0.812843,716.382,-5577.09,1647.87,,,,,,,,-0.130159,-0.36854,-0.6232,0.677391,393.577,-5946.66,1682.44,-0.0265034,-0.309346,-0.281029,0.908089,-99.7716,-5465.74,1655.23,-0.134621,-0.395633,-0.455021,0.786326,-316.985,-5907.85,1711.37,0.650519,-0.700789,0.125785,0.264383,28.7161,-6030.78,1680.31,-0.194901,-0.166783,-0.73359,0.629319,-399.435,-6179.13,1731.3,-0.176165,-0.303952,-0.503629,0.789264,564.337,-5802.49,1707.26
2202,0,-0.139859,-0.383249,-0.344053,0.845687,-40.9678,-5354.78,1630.69,-0.249981,-0.533262,-0.251447,0.76806,-192.449,-5651.06,1681.69,-0.40122,-0.190887,-0.395962,0.803616,716.753,-5576.6,1648.46,,,,,,,,-0.120025,-0.396031,-0.621457,0.66524,391.407,-5945.92,1681.19,-0.0266912,-0.313994,-0.279472,0.906968,-100.204,-5465.86,1655.2,-0.135417,-0.395779,-0.454346,0.786506,-316.944,-5907.9,1711.34,0.652106,-0.700788,0.119345,0.26346,28.6717,-6030.45,1680.54,-0.192846,-0.166011,-0.733481,0.630282,-399.451,-6179.12,1731.35,-0.174686,-0.307486,-0.501415,0.789633,564.096,-5802.64,1707
2203,0,-0.136855,-0.38256,-0.347825,0.844948,-40.9041,-5355.26,1630.59,-0.241053,-0.545514,-0.250768,0.762511,-193.782,-5651.28,1680.7,-0.405695,-0.185511,-0.390766,0.80517,716.83,-5576.31,1648.92,,,,,,,,-0.135099,-0.370596,-0.621033,0.677292,392.879,-5946.67,1682.27,-0.0259276,-0.316463,-0.274912,0.907525,-100.493,-5465.45,1655.41,-0.133737,-0.400329,-0.455579,0.783772,-316.742,-5907.97,1711.32,0.650044,-0.702104,0.124488,0.262668,28.6903,-6030.8,1680.27,-0.195681,-0.167024,-0.731273,0.631705,-399.421,-6179.06,1731.32,-0.175454,-0.307504,-0.500423,0.790085,564.448,-5802.63,1707.25
2204,0,-0.136691,-0.383148,-0.345697,0.845581,-40.7828,-5355.23,1630.55,-0.260699,-0.505957,-0.250068,0.783269,-191.227,-5651.62,1681.88,-0.409685,-0.189069,-0.389931,0.802724,716.577,-5575.79,1649.26,,,,,,,,-0.126588,-0.367558,-0.625129,0.676824,392.572,-5946.88,1682.44,-0.0318284,-0.314937,-0.270138,0.9093,-100.622,-5464.79,1655.85,-0.135198,-0.396228,-0.453686,0.786698,-316.954,-5908.03,1711.26,0.649588,-0.70166,0.121196,0.266496,28.7799,-6030.68,1680.42,-0.201438,-0.164276,-0.731389,0.630481,-398.977,-6178.71,1731.44,-0.175803,-0.302463,-0.491836,0.797312,565.967,-5802.69,1708.56
2205,0,-0.136673,-0.383943,-0.343543,0.846101,-40.6935,-5355.24,1630.44,-0.253706,-0.520922,-0.25088,0.775456,-191.753,-5651.1,1682,-0.418013,-0.190738,-0.387025,0.799434,716.7,-5575.1,1649.54,,,,,,,,-0.130186,-0.366537,-0.624466,0.677307,392.358,-5946.83,1682.28,-0.0360017,-0.315349,-0.273359,0.908038,-100.68,-5464.1,1656.29,-0.134394,-0.395742,-0.453732,0.787054,-316.889,-5908.05,1711.21,0.648103,-0.703592,0.125318,0.263092,28.7962,-6030.81,1680.27,-0.200963,-0.165051,-0.733506,0.627966,-398.968,-6178.64,1731.47,-0.173453,-0.307818,-0.490222,0.796771,565.488,-5802.84,1708.25
2206,0,-0.13592,-0.385429,-0.341087,0.84654,-40.5858,-5355.2,1630.36,-0.247036,-0.53409,-0.251014,0.768579,-192.409,-5651.24,1681.54,-0.418777,-0.189895,-0.391037,0.797281,716.234,-5574.67,1649.78,,,,,,,,-0.127115,-0.36445,-0.628007,0.67574,392.086,-5946.87,1682.38,-0.0342027,-0.318414,-0.276271,0.906155,-101.077,-5463.87,1656.52,-0.134569,-0.395786,-0.452866,0.787501,-316.865,-5908.06,1711.2,0.64716,-0.705058,0.132237,0.258052,28.6485,-6030.67,1680.34,-0.201443,-0.165144,-0.732854,0.628548,-398.925,-6178.56,1731.52,-0.174007,-0.315573,-0.488816,0.794477,565.04,-5802.66,1707.88
2207,0,-0.135111,-0.386867,-0.341373,0.845898,-40.4682,-5355.21,1630.33,-0.263961,-0.499678,-0.250603,0.786031,-191.3,-5651.43,1682.17,-0.421096,-0.196915,-0.393836,0.792966,715.761,-5574.02,1649.84,,,,,,,,-0.130171,-0.369051,-0.624421,0.675985,389.819,-5946.79,1682.22,-0.0326675,-0.320545,-0.274775,0.905915,-101.54,-5463.76,1656.67,-0.134165,-0.395356,-0.454644,0.786761,-316.859,-5908.12,1711.2,0.647108,-0.704344,0.134188,0.259122,28.7099,-6030.64,1680.3,-0.202105,-0.165488,-0.733365,0.627649,-398.855,-6178.45,1731.57,-0.17644,-0.320212,-0.483993,0.795037,564.793,-5802.56,1707.75
2208,0,-0.134461,-0.388382,-0.340005,0.845858,-40.3413,-5355.16,1630.25,-0.250228,-0.528685,-0.252857,0.770676,-192.04,-5651.59,1681.89,-0.427167,-0.198288,-0.393328,0.789622,715.969,-5573.17,1650.48,,,,,,,,-0.134735,-0.376456,-0.628852,0.666837,388.94,-5945.72,1681.81,-0.031537,-0.322268,-0.275885,0.905006,-101.923,-5463.65,1656.77,-0.134678,-0.396003,-0.454505,0.786428,-316.848,-5908.16,1711.19,0.647764,-0.702728,0.124214,0.266733,28.4436,-6030.45,1680.21,-0.201845,-0.166007,-0.733622,0.627296,-398.873,-6178.39,1731.61,-0.179904,-0.321194,-0.477451,0.797815,564.75,-5802.46,1707.71
2209,0,-0.134264,-0.387289,-0.339284,0.84668,-40.2656,-5355.2,1630.28,-0.255481,-0.518672,-0.252499,0.775856,-191.467,-5651.43,1682.19,-0.432985,-0.200078,-0.394313,0.7855,716.255,-5572.36,1651.16,,,,,,,,-0.143962,-0.374943,-0.632739,0.662068,388.793,-5945.38,1682.03,-0.0270367,-0.327587,-0.274257,0.903736,-102.481,-5463.88,1656.62,-0.135309,-0.395728,-0.452395,0.787674,-316.796,-5908.16,1711.21,0.647143,-0.704391,0.135015,0.258477,28.7389,-6030.7,1680.29,-0.198763,-0.168256,-0.733564,0.627747,-399.145,-6178.49,1731.63,-0.181489,-0.321409,-0.473371,0.799799,564.587,-5802.42,1707.62
2210,0,-0.134516,-0.387139,-0.338309,0.847098,-40.279,-5355.19,1630.24,-0.25097,-0.533583,-0.253214,0.766932,-192.79,-5651.41,1681.83,-0.443872,-0.181161,-0.393262,0.784541,717.426,-5571.4,1652.16,,,,,,,,-0.143557,-0.382935,-0.631716,0.658549,388.374,-5945.29,1682.01,-0.0231526,-0.332898,-0.271125,0.902848,-103.026,-5464.04,1656.52,-0.13502,-0.395249,-0.45329,0.787449,-316.814,-5908.19,1711.18,0.64694,-0.704681,0.134394,0.258517,28.7593,-6030.74,1680.26,-0.203834,-0.166138,-0.732979,0.627369,-398.712,-6178.25,1731.67,-0.182994,-0.323517,-0.470754,0.80015,564.558,-5802.38,1707.59
2211,0,-0.134013,-0.386588,-0.340398,0.846593,-40.2718,-5355.25,1630.28,-0.246984,-0.538652,-0.248028,0.766378,-192.362,-5651.64,1681.69,-0.440726,-0.194571,-0.402136,0.778582,716.428,-5571.04,1652.36,,,,,,,,-0.126507,-0.388099,-0.639761,0.651215,389.53,-5945.68,1681.4,-0.0191451,-0.328042,-0.271885,0.904489,-103.455,-5464.48,1656.4,-0.134205,-0.395388,-0.453985,0.787118,-316.792,-5908.21,1711.19,0.646385,-0.703883,0.124186,0.267046,28.8024,-6030.82,1680.24,-0.19914,-0.168526,-0.732555,0.628733,-399.129,-6178.4,1731.67,-0.183109,-0.320799,-0.47194,0.80052,564.691,-5802.36,1707.71
2212,0,-0.134557,-0.385522,-0.340803,0.84683,-40.3494,-5355.31,1630.33,-0.245832,-0.537173,-0.24515,0.768709,-192.855,-5651.33,1681.72,-0.443606,-0.198591,-0.405018,0.774426,715.975,-5570.82,1652.52,,,,,,,,-0.149641,-0.374562,-0.638303,0.655652,388.546,-5945.76,1682.26,-0.0168973,-0.328136,-0.27714,0.902904,-103.505,-5464.51,1656.33,-0.135322,-0.394829,-0.452834,0.78787,-316.735,-5908.22,1711.17,0.645488,-0.705908,0.125641,0.263162,28.9041,-6030.96,1680.12,-0.198767,-0.168516,-0.732955,0.628388,-399.155,-6178.36,1731.67,-0.183375,-0.321833,-0.469689,0.801367,564.768,-5802.4,1707.78
2213,0,-0.133824,-0.385746,-0.342947,0.845978,-40.4357,-5355.38,1630.37,-0.241603,-0.545738,-0.245011,0.764047,-193.084,-5651.58,1681.25,-0.448968,-0.19197,-0.404436,0.773309,716.022,-5570.85,1652.93,,,,,,,,-0.146001,-0.376041,-0.640632,0.653352,387.9,-5945.75,1681.83,-0.0239303,-0.320866,-0.281982,0.903858,-103.856,-5465.01,1656.13,-0.133542,-0.394761,-0.454608,0.787186,-316.744,-5908.28,1711.15,0.645286,-0.703867,0.119749,0.271731,28.4099,-6030.78,1680.07,-0.198798,-0.168961,-0.733197,0.627976,-399.207,-6178.31,1731.7,-0.183002,-0.323454,-0.468855,0.801288,564.637,-5802.34,1707.69
2214,0,-0.133516,-0.384249,-0.344758,0.845972,-40.42,-5355.47,1630.43,-0.23044,-0.568797,-0.276313,0.739607,-192.435,-5651.76,1681.37,-0.444039,-0.205804,-0.415487,0.76671,714.793,-5571.36,1652.95,,,,,,,,-0.148561,-0.370614,-0.639027,0.657434,388.038,-5946.22,1681.9,-0.0187778,-0.323295,-0.277926,0.90437,-104.261,-5465.57,1656.05,-0.135001,-0.394954,-0.452738,0.787918,-316.805,-5908.28,1711.2,0.64516,-0.704927,0.113453,0.271982,28.6445,-6030.91,1680.01,-0.199419,-0.169613,-0.731775,0.629261,-399.244,-6178.19,1731.75,-0.183549,-0.322673,-0.469852,0.800894,564.569,-5802.23,1707.68
